City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Comodoro Rivadavia,AR,2022-07-26 13:58:03,-45.8667,-67.5,35.46,80,40,10.36
291,Srednekolymsk,RU,2022-07-26 13:58:04,67.45,153.6833,43.0,69,100,13.62
292,Dublin,US,2022-07-26 13:53:24,37.7021,-121.9358,61.68,87,100,5.01
293,The Valley,AI,2022-07-26 13:58:04,18.217,-63.0578,86.09,70,20,17.27
294,Lazaro Cardenas,MX,2022-07-26 13:58:05,17.9583,-102.2,78.53,79,76,4.54
295,Gladstone,AU,2022-07-26 13:58:05,-23.85,151.25,60.73,82,40,3.44
296,Gilgit,PK,2022-07-26 13:58:06,35.9221,74.3087,85.93,54,96,6.62
297,Oyek,RU,2022-07-26 13:58:06,52.5861,104.4556,61.18,85,92,1.74
298,Garden City,US,2022-07-26 13:55:14,42.3256,-83.331,75.15,62,63,1.01
299,Carbonia,IT,2022-07-26 13:56:55,39.1672,8.5222,101.01,45,0,14.65
300,Trenggalek,ID,2022-07-26 13:58:07,-8.05,111.7167,72.14,94,97,2.44
301,Show Low,US,2022-07-26 13:58:07,34.2542,-110.0298,62.89,91,20,6.91
302,Kruisfontein,ZA,2022-07-26 13:58:07,-34.0033,24.7314,76.89,28,0,4.94
303,Mareeba,AU,2022-07-26 13:58:08,-17.0,145.4333,65.12,91,0,3.06
304,Ketchikan,US,2022-07-26 13:53:15,55.3422,-131.6461,58.71,95,34,7.23
305,Leningradskiy,RU,2022-07-26 13:58:08,69.3833,178.4167,33.03,98,100,12.24
306,Ossora,RU,2022-07-26 13:53:31,59.2353,163.0719,53.94,83,58,2.39
307,Oussouye,SN,2022-07-26 13:58:09,12.485,-16.5469,87.98,68,59,11.88
308,Mutum,BR,2022-07-26 13:58:09,-19.8,-41.4383,79.68,45,3,2.98
309,Bontang,ID,2022-07-26 13:58:10,0.1333,117.5,78.4,87,100,5.17
310,Lens,FR,2022-07-26 13:58:10,50.4167,2.8333,75.52,58,93,14.45
311,Montepuez,MZ,2022-07-26 13:58:10,-13.1256,38.9997,80.98,27,19,8.79
312,San Patricio,US,2022-07-26 13:58:11,28.017,-97.5169,86.9,66,58,8.28
313,Paiania,GR,2022-07-26 13:58:11,37.9553,23.8544,96.75,30,20,17.27
314,Sarkand,KZ,2022-07-26 13:58:12,45.41,79.9186,78.55,17,0,3.85
315,Bulgan,MN,2022-07-26 13:58:12,48.8125,103.5347,51.69,94,100,1.83
316,Yulara,AU,2022-07-26 13:58:12,-25.2406,130.9889,48.96,46,0,10.0
317,Zhangjiakou,CN,2022-07-26 13:55:33,40.81,114.8794,72.54,73,27,7.09
318,Tianpeng,CN,2022-07-26 13:58:13,30.9866,103.9393,91.87,84,2,4.18
319,Nurota,UZ,2022-07-26 13:58:13,40.5614,65.6886,100.0,15,1,17.72
320,Wabag,PG,2022-07-26 13:59:14,-5.4781,143.7021,53.31,98,97,2.1
321,Karacabey,TR,2022-07-26 13:59:14,40.2152,28.4038,88.65,28,0,18.72
322,Turbat,PK,2022-07-26 13:59:14,26.0023,63.044,84.88,75,100,13.65
323,Husavik,IS,2022-07-26 13:59:15,66.0449,-17.3389,52.81,78,86,4.99
324,Harper,LR,2022-07-26 13:59:15,4.375,-7.7169,77.86,76,98,8.03
325,Asau,RO,2022-07-26 13:59:16,46.4333,26.4,87.28,25,4,5.1
326,Sinnamary,GF,2022-07-26 13:59:16,5.3833,-52.95,84.0,69,19,3.94
327,Vung Tau,VN,2022-07-26 13:59:17,10.346,107.0843,82.06,76,100,1.01
328,Rio Gallegos,AR,2022-07-26 13:59:17,-51.6226,-69.2181,19.45,86,0,4.61
329,Cap Malheureux,MU,2022-07-26 13:59:18,-19.9842,57.6142,71.47,70,3,5.99
330,Luganville,VU,2022-07-26 13:59:18,-15.5333,167.1667,78.44,86,46,6.31
331,Tekkali,IN,2022-07-26 13:59:18,18.6167,84.2333,82.42,80,29,4.76
332,Fairbanks,US,2022-07-26 13:57:36,64.8378,-147.7164,52.09,76,75,12.66
333,Paraiso,CR,2022-07-26 13:58:29,9.8383,-83.8656,71.96,83,76,2.71
334,Oktyabrskiy,RU,2022-07-26 13:59:19,54.4815,53.471,78.17,65,45,5.86
335,Det Udom,TH,2022-07-26 13:59:19,14.906,105.0784,78.62,77,85,7.58
336,Sangar,RU,2022-07-26 13:59:20,63.9242,127.4739,66.61,74,8,3.29
337,Altamira,BR,2022-07-26 13:59:20,-3.2033,-52.2064,88.27,52,68,2.89
338,Ust-Barguzin,RU,2022-07-26 13:59:20,53.45,108.9833,52.32,99,100,3.42
339,Korla,CN,2022-07-26 13:59:21,41.7597,86.1469,91.94,14,0,9.35
340,Champerico,GT,2022-07-26 13:59:21,14.3,-91.9167,77.54,81,74,4.5
341,Dubbo,AU,2022-07-26 13:55:11,-32.25,148.6167,42.93,81,6,8.05
342,Lomitas,HN,2022-07-26 13:59:22,15.1,-87.2167,70.72,94,40,2.3
343,Vardo,NO,2022-07-26 13:59:22,70.3705,31.1107,58.98,88,75,9.22
344,Milkovo,RU,2022-07-26 13:59:23,54.7167,158.6167,57.0,93,99,3.83
345,Kingaroy,AU,2022-07-26 13:59:23,-26.5333,151.8333,50.47,65,0,13.38
346,Imeni Poliny Osipenko,RU,2022-07-26 13:59:23,52.4201,136.4853,55.6,91,40,5.59
347,Voitsberg,AT,2022-07-26 13:59:24,47.0333,15.15,78.31,55,44,6.44
348,Georgetown,MY,2022-07-26 13:59:24,5.4112,100.3354,84.88,86,20,3.44
349,Tacna,PE,2022-07-26 13:59:25,-18.0056,-70.2483,52.7,87,100,3.44
350,Mansfield,GB,2022-07-26 13:59:25,53.1333,-1.2,67.75,65,99,1.01
351,Bongandanga,CD,2022-07-26 13:59:25,1.5,21.05,79.25,86,100,3.31
352,Kirtipur,NP,2022-07-26 13:59:26,27.6667,85.2833,71.53,94,75,4.61
353,Waipawa,NZ,2022-07-26 13:59:26,-41.4122,175.5153,49.24,98,88,6.73
354,Hervey Bay,AU,2022-07-26 13:59:27,-25.2986,152.8535,62.49,76,0,11.59
355,Boden,SE,2022-07-26 13:59:27,65.8252,21.6886,60.8,97,100,7.27
356,Agadez,NE,2022-07-26 13:59:28,19.75,10.25,101.61,8,4,14.38
357,Monopoli,IT,2022-07-26 13:59:28,40.9559,17.2896,95.41,56,2,10.29
358,Camopi,GF,2022-07-26 13:59:28,3.1655,-52.3158,86.59,58,11,2.95
359,Huarmey,PE,2022-07-26 13:59:29,-10.0681,-78.1522,63.28,83,100,7.96
360,Dudinka,RU,2022-07-26 13:59:29,69.4058,86.1778,63.63,71,98,8.16
361,Pozo Colorado,PY,2022-07-26 13:59:30,-23.4923,-58.7972,89.08,26,0,9.91
362,Bayan,CN,2022-07-26 13:59:30,46.0833,127.4,73.71,92,18,3.8
363,Babu,CN,2022-07-26 13:59:31,24.4167,111.5167,82.74,67,5,1.36
364,Nanortalik,GL,2022-07-26 13:59:31,60.1432,-45.2371,45.12,88,85,7.0
365,Puerto Escondido,MX,2022-07-26 13:59:31,15.85,-97.0667,80.6,70,92,2.15
366,Mattru,SL,2022-07-26 14:00:32,7.6244,-11.8332,85.39,59,83,2.08
367,Nome,US,2022-07-26 14:00:32,64.5011,-165.4064,43.16,93,100,21.7
368,Outjo,NA,2022-07-26 14:00:33,-20.1167,16.15,80.33,17,17,11.5
369,Talnakh,RU,2022-07-26 14:00:33,69.4865,88.3972,63.21,67,60,6.49
370,Izumo,JP,2022-07-26 14:00:34,35.3667,132.7667,75.07,95,5,5.19
371,La Ronge,CA,2022-07-26 14:00:34,55.1001,-105.2842,57.18,74,91,11.81
372,Meadow Lake,US,2022-07-26 14:00:35,34.8014,-106.5436,73.17,51,2,1.59
373,Jumla,NP,2022-07-26 14:00:35,29.2747,82.1838,63.72,97,96,1.83
374,Pingliang,CN,2022-07-26 14:00:36,35.5392,106.6861,74.12,74,53,6.51
375,Hamilton,US,2022-07-26 14:00:36,39.1834,-84.5333,72.0,90,100,3.4
376,Santa Isabel Do Rio Negro,BR,2022-07-26 14:00:37,-0.4139,-65.0192,84.69,67,32,2.35
377,Shelburne,CA,2022-07-26 14:00:37,44.0787,-80.2041,65.12,72,98,6.78
378,Lar,IN,2022-07-26 14:00:38,26.2039,83.9717,89.98,56,81,5.88
379,Lavrentiya,RU,2022-07-26 14:00:38,65.5833,-171.0,38.05,88,100,17.09
380,Boyolangu,ID,2022-07-26 14:00:39,-8.1181,111.8935,72.79,93,98,3.33
381,Tigil,RU,2022-07-26 14:00:39,57.8,158.6667,45.28,82,46,4.7
382,Sechura,PE,2022-07-26 14:00:40,-5.5569,-80.8222,66.76,76,91,11.99
383,Napanee,CA,2022-07-26 14:00:40,44.2501,-76.9494,70.95,60,100,8.46
384,Inhambane,MZ,2022-07-26 14:00:41,-23.865,35.3833,71.51,53,3,11.34
385,La Asuncion,VE,2022-07-26 14:00:41,11.0333,-63.8628,82.13,83,51,10.36
386,Berlevag,NO,2022-07-26 14:00:41,70.8578,29.0864,62.4,86,98,5.17
387,Leh,IN,2022-07-26 14:00:42,34.1667,77.5833,74.03,33,76,5.03
388,Ardakan,IR,2022-07-26 14:00:42,32.31,54.0175,105.6,15,92,9.64
389,Bouar,CF,2022-07-26 14:00:43,5.934,15.596,71.49,91,100,6.17
390,Kirakira,SB,2022-07-26 14:00:43,-10.4544,161.9205,78.69,86,54,6.98
391,Dhidhdhoo,MV,2022-07-26 14:00:44,6.8833,73.1,82.11,79,35,17.16
392,Totness,SR,2022-07-26 14:00:44,5.8833,-56.3167,82.54,75,17,5.55
393,Jiwani,PK,2022-07-26 14:00:45,25.05,61.7417,82.83,84,100,16.64
394,Zenzeli,RU,2022-07-26 14:00:45,45.9241,47.0474,90.97,26,68,8.19
395,Manokwari,ID,2022-07-26 14:00:46,-0.8667,134.0833,79.14,73,90,5.79
396,Saint George,US,2022-07-26 13:58:56,37.1041,-113.5841,76.78,81,98,1.01
397,Camacha,PT,2022-07-26 14:00:47,33.0833,-16.3333,74.62,69,20,17.27
398,Ternate,ID,2022-07-26 14:00:47,0.8,127.4,81.23,78,97,2.46
399,Jardim,BR,2022-07-26 14:00:48,-21.4803,-56.1381,87.93,25,0,7.54
400,Mae Ramat,TH,2022-07-26 14:00:48,16.984,98.5166,77.2,94,62,1.5
401,Nishihara,JP,2022-07-26 13:59:52,26.1842,127.7558,79.88,89,75,4.61
402,Marawi,PH,2022-07-26 14:00:49,7.9986,124.2928,70.57,93,99,1.66
403,Shemysheyka,RU,2022-07-26 14:00:49,52.892,45.3928,77.7,61,21,9.82
404,Port Lincoln,AU,2022-07-26 14:00:49,-34.7333,135.8667,53.31,74,57,10.42
405,Eureka,US,2022-07-26 14:00:50,40.8021,-124.1637,55.2,87,75,1.01
406,Narsaq,GL,2022-07-26 13:56:42,60.9167,-46.05,47.8,81,93,5.53
407,Margate,GB,2022-07-26 14:00:04,51.3813,1.3862,69.31,57,100,6.73
408,Tibati,CM,2022-07-26 14:00:51,6.4667,12.6333,75.76,78,100,4.27
409,Vao,NC,2022-07-26 14:00:51,-22.6667,167.4833,67.96,64,0,10.07
410,Gwalior,IN,2022-07-26 14:00:11,26.2236,78.1792,87.22,64,87,9.6
411,Nago,JP,2022-07-26 14:00:52,26.5881,127.9761,78.46,81,3,7.25
412,Nagato,JP,2022-07-26 14:00:53,34.3833,131.2,76.37,91,8,5.68
413,Kroya,ID,2022-07-26 14:01:53,-7.6331,109.2461,73.89,83,75,4.9
414,Carballo,ES,2022-07-26 14:01:54,43.213,-8.691,77.02,59,33,9.95
415,Tual,ID,2022-07-26 14:01:54,-5.6667,132.75,79.54,81,67,21.83
416,Khasan,RU,2022-07-26 14:01:54,42.4308,130.6434,68.95,95,100,3.78
417,Adrar,MR,2022-07-26 14:01:55,20.5022,-10.0711,103.69,18,9,5.64
418,Rocha,UY,2022-07-26 14:01:55,-34.4833,-54.3333,64.31,91,100,11.79
419,Sakakah,SA,2022-07-26 14:01:56,29.9697,40.2064,104.65,7,0,3.67
420,Chicama,PE,2022-07-26 14:01:56,-7.8447,-79.1469,64.76,80,98,6.29
421,Bendigo,AU,2022-07-26 14:01:56,-36.7667,144.2833,44.64,83,96,5.48
422,Okhotsk,RU,2022-07-26 14:01:57,59.3833,143.3,55.78,88,85,8.01
423,Padang,ID,2022-07-26 14:01:57,-0.9492,100.3543,77.9,85,30,3.22
424,Maarianhamina,AX,2022-07-26 14:01:58,60.0973,19.9348,67.86,83,0,17.27
425,Ahuimanu,US,2022-07-26 14:01:58,21.4447,-157.8378,76.86,81,36,5.01
426,Plotnikovo,RU,2022-07-26 14:01:58,55.0247,85.9436,64.74,82,13,3.78
427,Along,IN,2022-07-26 14:01:59,28.1667,94.7667,74.97,98,49,0.34
428,Waitara,NZ,2022-07-26 14:01:59,-38.925,174.25,59.49,94,100,29.1
429,Anloga,GH,2022-07-26 14:02:00,5.7947,0.8973,76.95,85,100,16.51
430,Kongolo,CD,2022-07-26 14:02:00,-5.3833,27.0,94.48,22,97,8.57
431,Collie,AU,2022-07-26 14:02:00,-33.3667,116.15,51.24,95,100,3.36
432,Kutum,SD,2022-07-26 14:02:01,14.2,24.6667,91.13,26,100,10.2
433,Luanda,AO,2022-07-26 14:02:01,-8.8368,13.2343,73.4,83,0,11.5
434,Lac Du Bonnet,CA,2022-07-26 14:02:02,50.2536,-96.0612,61.3,87,100,6.44
435,Teguise,ES,2022-07-26 14:02:02,29.0605,-13.564,89.82,31,0,25.32
436,Coruripe,BR,2022-07-26 13:58:27,-10.1256,-36.1756,76.21,83,100,16.6
437,Kozhva,RU,2022-07-26 14:02:03,65.1073,57.0459,63.57,45,87,4.61
438,Ajaccio,FR,2022-07-26 14:02:03,42.0,8.9167,84.25,58,0,13.8
439,Gumdag,TM,2022-07-26 14:02:03,39.2061,54.5906,95.16,33,24,9.01
440,San Juan,AR,2022-07-26 14:02:01,-31.5375,-68.5364,56.55,77,6,8.46
441,Margara,AM,2022-07-26 14:02:04,40.0335,44.1771,91.51,37,65,11.21
442,Maragogi,BR,2022-07-26 14:02:04,-9.0122,-35.2225,76.69,79,62,8.32
443,Rio Bueno,CL,2022-07-26 14:02:05,-40.3167,-72.9667,49.1,87,7,5.08
444,Suez,EG,2022-07-26 14:00:33,29.9737,32.5263,100.06,14,0,8.88
445,Glendive,US,2022-07-26 14:02:05,47.1053,-104.7125,65.82,72,0,10.36
446,San Pedro,PH,2022-07-26 14:02:06,14.35,121.0167,82.35,85,75,5.01
447,Iskateley,RU,2022-07-26 14:02:06,67.6803,53.1512,59.85,51,34,17.13
448,Kahului,US,2022-07-26 14:02:07,20.8947,-156.47,75.85,92,99,5.01
449,Pekalongan,ID,2022-07-26 14:02:07,-6.8886,109.6753,77.27,75,84,3.11
450,Carauari,BR,2022-07-26 14:02:08,-4.8828,-66.8958,87.24,58,0,1.66
451,Jhanjharpur,IN,2022-07-26 14:02:08,26.2667,86.2833,89.56,56,100,9.55
452,Sabang,ID,2022-07-26 14:02:08,5.8933,95.3214,81.84,77,100,10.31
453,Pahrump,US,2022-07-26 14:02:09,36.2083,-115.9839,76.24,82,99,1.01
454,Zaraza,VE,2022-07-26 14:01:12,9.3503,-65.3245,84.13,62,20,5.53
455,Padilla,CO,2022-07-26 14:02:09,3.2204,-76.3139,71.17,78,75,2.48
456,Shenjiamen,CN,2022-07-26 14:02:10,29.9576,122.298,79.74,91,7,16.31
457,Bloomfield,US,2022-07-26 14:01:26,40.8068,-74.1854,79.99,55,0,8.05
458,Shostka,UA,2022-07-26 14:02:10,51.863,33.4698,73.49,62,80,5.53
459,Ewo,CG,2022-07-26 14:02:11,-0.8725,14.8206,86.81,45,83,5.3
460,Pevek,RU,2022-07-26 14:02:11,69.7008,170.3133,31.78,88,53,2.44
461,Mufumbwe,ZM,2022-07-26 14:03:12,-13.6833,24.8,81.32,14,0,10.36
462,Deer Lake,CA,2022-07-26 14:03:12,49.1667,-57.4316,71.46,88,100,6.91
463,Kendari,ID,2022-07-26 14:03:13,-3.945,122.4989,74.88,93,63,3.31
464,Watsa,CD,2022-07-26 14:03:13,3.0372,29.5355,74.66,82,99,4.09
465,Kupang,ID,2022-07-26 14:00:41,-10.1667,123.5833,74.5,74,100,12.88
466,Pontianak,ID,2022-07-26 14:03:14,-0.0333,109.3333,76.98,100,75,4.61
467,Santa Cruz De Tenerife,ES,2022-07-26 14:00:00,28.4682,-16.2546,94.59,74,9,10.33
468,Mizdah,LY,2022-07-26 14:03:14,31.4451,12.9801,97.07,10,0,7.74
469,San Ignacio,BZ,2022-07-26 14:03:15,17.1561,-89.0714,80.76,74,59,2.44
470,Turukhansk,RU,2022-07-26 14:03:15,65.8167,87.9833,63.55,71,54,2.75
471,Les Escoumins,CA,2022-07-26 14:03:15,48.1111,-69.0236,60.31,67,26,15.3
472,Caronport,CA,2022-07-26 14:03:16,50.4501,-105.8179,61.59,73,39,10.49
473,Grand Gaube,MU,2022-07-26 14:03:16,-20.0064,57.6608,71.38,70,4,5.99
474,Santa Rosa,PH,2022-07-26 14:03:17,14.3122,121.1114,83.1,83,74,3.69
475,Quatre Cocos,MU,2022-07-26 14:02:09,-20.2078,57.7625,71.1,76,30,11.59
476,Twin Falls,US,2022-07-26 14:03:17,42.3505,-114.6445,71.94,23,0,10.36
477,Ciudad Bolivar,VE,2022-07-26 14:03:18,8.1222,-63.5497,83.12,62,86,8.21
478,Alekseyevsk,RU,2022-07-26 14:03:18,57.8406,108.3492,58.95,84,93,10.04
479,Luoyang,CN,2022-07-26 14:03:18,34.6836,112.4536,82.09,69,38,6.71
480,Halmstad,SE,2022-07-26 14:03:19,56.6745,12.8568,66.02,63,40,20.71
481,Nadym,RU,2022-07-26 14:03:19,65.5333,72.5167,59.36,53,25,17.09
482,Plunge,LT,2022-07-26 14:03:20,55.9114,21.8442,66.79,94,100,7.74
483,Karratha,AU,2022-07-26 14:03:20,-20.7377,116.8463,71.13,33,21,5.91
484,Kukmor,RU,2022-07-26 14:03:21,56.1855,50.8944,71.15,82,82,5.88
485,Flagstaff,US,2022-07-26 14:03:21,35.1981,-111.6513,64.04,94,100,4.61
486,Marzuq,YE,2022-07-26 14:03:22,14.4,46.4667,91.6,29,68,6.64
487,Zomin,UZ,2022-07-26 14:01:13,39.9606,68.3958,99.37,12,1,7.2
488,Ocos,GT,2022-07-26 14:03:22,14.5094,-92.1933,77.94,81,59,4.68
489,Jamame,SO,2022-07-26 14:03:22,0.0722,42.7506,78.67,66,35,17.69
490,Altay,CN,2022-07-26 14:03:23,47.8667,88.1167,69.48,36,0,7.27
491,Nesbyen,NO,2022-07-26 14:03:23,60.5681,9.1027,64.0,59,99,6.98
492,Juanjui,PE,2022-07-26 14:03:24,-7.1779,-76.7314,69.94,99,100,1.16
493,Neuquen,AR,2022-07-26 14:03:24,-38.9516,-68.0591,45.39,87,100,8.86
494,Namibe,AO,2022-07-26 14:03:24,-15.1961,12.1522,71.91,60,30,13.13
495,Whitianga,NZ,2022-07-26 14:03:25,-36.8333,175.7,54.81,84,97,20.58
496,Qiongshan,CN,2022-07-26 14:03:25,20.0058,110.3542,82.27,72,3,7.67
497,Nobeoka,JP,2022-07-26 14:03:26,32.5833,131.6667,78.46,93,19,1.14
498,Shangzhi,CN,2022-07-26 14:03:26,45.2167,127.9667,72.73,94,7,3.44
499,Filadelfia,US,2022-07-26 14:01:49,39.9523,-75.1638,77.25,63,100,3.44
500,Ingham,US,2022-07-26 14:03:27,42.6,-84.3833,70.84,76,0,0.0
501,Minatitlan,MX,2022-07-26 14:00:01,17.9833,-94.5167,78.12,84,100,3.11
502,Yichun,CN,2022-07-26 14:03:27,47.7,128.9,67.46,83,7,3.49
503,Mocuba,MZ,2022-07-26 14:03:28,-16.8392,36.9856,67.46,85,100,4.34
504,Deniliquin,AU,2022-07-26 14:03:28,-35.5333,144.9667,41.65,83,0,8.41
505,Kavaratti,IN,2022-07-26 14:03:28,10.5669,72.642,81.27,78,100,16.73
506,Bad Neuenahr-Ahrweiler,DE,2022-07-26 13:58:41,50.55,7.1,73.99,57,69,3.0
507,Naspur,IN,2022-07-26 14:03:29,18.8333,79.45,78.71,89,100,6.15
508,Cozumel,MX,2022-07-26 14:03:29,20.5083,-86.9458,87.87,80,75,10.36
509,Sept-Iles,CA,2022-07-26 14:04:30,50.2001,-66.3821,63.23,65,90,14.45
510,Bahua,IN,2022-07-26 14:01:23,25.85,80.6333,90.19,57,100,3.24
511,Kampong Thum,KH,2022-07-26 14:04:30,12.7111,104.8887,80.08,83,100,4.03
512,Rach Gia,VN,2022-07-26 14:03:02,10.0167,105.0833,81.72,79,100,6.08
513,Porto Novo,BJ,2022-07-26 14:00:32,6.4965,2.6036,78.21,81,99,12.46
514,Ibra,OM,2022-07-26 14:04:31,22.6906,58.5334,83.79,60,100,1.86
515,Jega,NG,2022-07-26 14:04:31,12.2175,4.3792,94.17,45,82,10.76
516,Kununurra,AU,2022-07-26 14:04:32,-15.7667,128.7333,62.58,63,100,3.44
517,Sarangani,PH,2022-07-26 14:04:32,5.4033,125.4636,83.16,72,96,5.01
518,Salinopolis,BR,2022-07-26 14:04:33,-0.6136,-47.3561,81.91,81,91,8.68
519,Sistranda,NO,2022-07-26 14:04:33,63.7256,8.834,55.36,93,100,19.55
520,Maiduguri,NG,2022-07-26 14:04:34,11.8464,13.1603,94.69,40,92,14.34
521,Srivardhan,IN,2022-07-26 14:04:34,18.0333,73.0167,80.94,81,100,2.37
522,Havoysund,NO,2022-07-26 14:04:34,70.9963,24.6622,59.23,79,64,7.83
523,Sydney,AU,2022-07-26 13:59:36,-33.8679,151.2073,52.63,64,0,13.8
524,Ponta Do Sol,PT,2022-07-26 14:04:35,32.6667,-17.1,88.43,49,63,6.98
525,Mahibadhoo,MV,2022-07-26 14:04:35,3.7833,72.9667,82.83,75,15,16.67
526,Dulce Grande,MX,2022-07-26 14:04:36,23.0,-102.1667,62.44,70,100,10.25
527,Avera,US,2022-07-26 14:04:36,33.194,-82.5271,82.54,65,100,9.31
528,Colares,PT,2022-07-26 14:04:36,38.7992,-9.4469,87.1,51,20,13.8
529,Flin Flon,CA,2022-07-26 14:04:37,54.7682,-101.865,58.1,75,98,8.81
530,Belle Fourche,US,2022-07-26 14:04:37,44.6714,-103.8522,67.32,73,95,10.31
531,Zhaodong,CN,2022-07-26 14:04:38,46.0833,125.9833,74.28,92,53,7.63
532,Amga,RU,2022-07-26 14:04:38,60.8953,131.9608,60.66,76,10,1.95
533,Santa Maria,BR,2022-07-26 14:04:30,-29.6842,-53.8069,72.91,68,8,5.32
534,Greystones,IE,2022-07-26 14:04:39,53.1408,-6.0631,64.49,63,26,9.44
535,Hualmay,PE,2022-07-26 14:04:39,-11.0964,-77.6139,62.46,81,100,10.04
536,San Carlos De Bariloche,AR,2022-07-26 14:00:33,-41.1456,-71.3082,36.5,99,100,3.31
537,Ayan,RU,2022-07-26 14:04:40,56.45,138.1667,56.08,83,0,2.84
538,Kyaikkami,MM,2022-07-26 14:04:40,16.08,97.5675,82.6,80,100,5.39
539,Beocin,RS,2022-07-26 14:04:40,45.2083,19.7206,101.84,13,0,2.39
540,Dillon,US,2022-07-26 14:02:05,34.4166,-79.3712,87.94,62,100,12.3
541,Port Hueneme,US,2022-07-26 14:04:41,34.1478,-119.1951,65.34,93,100,5.75
542,Filingue,NE,2022-07-26 14:04:42,14.3521,3.3168,98.51,34,100,16.69
543,Cururupu,BR,2022-07-26 14:04:42,-1.8283,-44.8683,88.2,52,65,5.39
544,Buchanan,LR,2022-07-26 14:01:19,5.8808,-10.0467,78.85,74,98,6.04
545,Kapoeta,SS,2022-07-26 14:04:42,4.7717,33.5903,91.02,31,76,10.29
546,Oviedo,ES,2022-07-26 14:00:05,43.3603,-5.8448,68.36,83,100,8.99
547,Ampanihy,MG,2022-07-26 14:04:43,-24.7,44.75,72.66,43,4,11.83
548,Port Keats,AU,2022-07-26 14:04:43,-14.25,129.55,73.78,47,100,7.58
549,Osorno,CL,2022-07-26 14:02:38,-40.5667,-73.15,49.24,96,32,4.27
550,Mauganj,IN,2022-07-26 14:04:44,24.6833,81.8833,85.98,64,81,4.16
551,Campoverde,PE,2022-07-26 14:04:44,-8.4753,-74.8058,73.09,89,100,0.47
552,Nhulunbuy,AU,2022-07-26 14:04:45,-12.2333,136.7667,74.01,83,40,10.36
553,Jerantut,MY,2022-07-26 14:05:45,3.936,102.3626,76.44,95,100,2.24
554,Bairiki,KI,2022-07-26 14:05:45,1.3292,172.9752,80.6,83,20,14.97
555,Progreso,MX,2022-07-26 14:05:46,21.2833,-89.6667,83.1,72,28,8.08
556,Kushmurun,KZ,2022-07-26 14:05:46,52.4503,64.6311,66.56,78,100,8.23
557,Los Llanos De Aridane,ES,2022-07-26 14:05:47,28.6585,-17.9182,82.15,48,0,16.11
558,Sao Filipe,CV,2022-07-26 14:05:47,14.8961,-24.4956,79.12,80,53,3.56
559,Miyako,JP,2022-07-26 14:05:48,39.6367,141.9525,71.94,96,22,1.92
560,Naliya,IN,2022-07-26 14:05:48,23.2667,68.8333,82.81,78,100,11.65
561,Neiafu,TO,2022-07-26 14:05:48,-18.65,-173.9833,75.88,73,75,5.75
562,Riohacha,CO,2022-07-26 14:05:49,11.5444,-72.9072,86.11,62,75,14.97
563,Saint-Augustin,CA,2022-07-26 14:05:49,51.226,-58.6502,64.22,93,100,11.77
564,Swan Hill,AU,2022-07-26 14:05:49,-35.3378,143.5544,45.7,78,43,6.55
565,Santiago De Cao,PE,2022-07-26 14:05:50,-7.9589,-79.2392,60.93,88,100,9.22
566,Lusambo,CD,2022-07-26 14:05:50,-4.9667,23.45,100.65,16,49,4.25
567,Vermillion,US,2022-07-26 14:05:51,42.7794,-96.9292,68.81,55,62,11.03
568,Morros,BR,2022-07-26 14:05:51,-9.4467,-46.3003,81.0,40,100,13.53
569,Talara,PE,2022-07-26 14:01:37,-4.5772,-81.2719,68.36,76,57,12.35
570,College,US,2022-07-26 14:05:52,64.8569,-147.8028,53.08,76,100,13.8
571,Wamba,NG,2022-07-26 14:05:52,8.9333,8.6,82.13,70,92,4.97
572,Bealanana,MG,2022-07-26 14:05:52,-14.55,48.7333,66.4,60,82,2.71
573,Porto Walter,BR,2022-07-26 14:05:53,-8.2686,-72.7439,79.38,79,40,1.03
574,Puerto Penasco,MX,2022-07-26 14:05:13,31.3167,-113.5333,85.91,79,94,15.99
575,Oktyabrskoye,RU,2022-07-26 14:05:53,43.0645,44.7417,82.54,42,40,6.71
576,Glendora,US,2022-07-26 14:05:54,34.1361,-117.8653,72.32,88,0,0.0
577,Beloha,MG,2022-07-26 14:05:54,-25.1667,45.05,69.84,50,3,10.49
578,Malanje,AO,2022-07-26 14:05:55,-9.5402,16.341,86.76,12,6,8.01
579,Naro,IT,2022-07-26 14:01:45,37.2935,13.7936,100.26,33,0,11.48
580,Kortkeros,RU,2022-07-26 14:05:55,61.8106,51.5806,68.18,31,71,5.17
581,Northam,GB,2022-07-26 14:05:55,51.0333,-4.2167,67.66,58,10,12.06
582,Clarence Town,AU,2022-07-26 14:05:56,-32.5833,151.7833,52.95,63,14,12.48
583,Mchinji,MW,2022-07-26 14:05:56,-13.7984,32.8802,75.24,25,17,7.76
584,Algeciras,ES,2022-07-26 14:05:57,36.1333,-5.4505,91.08,33,0,14.97
585,Yining,CN,2022-07-26 14:05:57,29.0361,114.5636,83.82,66,52,2.68
586,Suamico,US,2022-07-26 14:05:57,44.6319,-88.0393,72.75,60,0,3.44
587,Toamasina,MG,2022-07-26 14:05:58,-18.1667,49.3833,70.38,81,92,5.3
588,Storforshei,NO,2022-07-26 14:05:58,66.4043,14.5233,64.18,77,75,8.05
